# stan_version_major = 2
# stan_version_minor = 27
# stan_version_patch = 0
# model = m7x469s_model
# start_datetime = 2021-10-05 18:55:45 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m7.9s_data_4.R
# init = 2 (Default)
# random
#   seed = 1492737655 (Default)
# output
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m7.9s_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 eeb5e39
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b.1,b.2,b.3,b.4,b.5,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,mu.23,mu.24,mu.25,mu.26,mu.27,mu.28,mu.29,mu.30,mu.31,mu.32,mu.33,mu.34,mu.35,mu.36,mu.37,mu.38,mu.39,mu.40,mu.41,mu.42,mu.43,mu.44,mu.45,mu.46,mu.47,mu.48,mu.49,mu.50,mu.51,mu.52,mu.53,mu.54,mu.55,mu.56,mu.57,mu.58,mu.59,mu.60,mu.61,mu.62,mu.63,mu.64,mu.65,mu.66,mu.67,mu.68,mu.69,mu.70,mu.71,mu.72,mu.73,mu.74,mu.75,mu.76,mu.77,mu.78,mu.79,mu.80,mu.81,mu.82,mu.83,mu.84,mu.85,mu.86,mu.87,mu.88,mu.89,mu.90,mu.91,mu.92,mu.93,mu.94,mu.95,mu.96,mu.97,mu.98,mu.99,mu.100
-33.8823,0.829136,0.673504,2,3,0,34.908,0.0685425,0.330203,-0.37459,0.115574,0.0105249,-0.108269,0.859804,-0.173818,-0.626541,-0.452546,0.972835,0.240794,0.385957,-0.503123,-0.863703,0.201932,-0.716018,0.396203,0.383799,0.013934,-0.153822,0.591129,-0.161827,0.285474,-0.405007,-0.571681,-0.161656,0.125813,-0.44742,-0.652212,-1.0905,0.845196,-1.12532,-0.381042,-0.618618,0.734558,0.223619,0.143398,-0.295357,-0.0662863,-0.698661,0.79796,0.715873,-1.11318,-0.339632,-0.450516,0.332697,0.264471,0.54681,0.385864,0.20808,0.212478,-0.112961,-0.641794,0.106972,0.530709,0.255174,-0.251206,-0.692702,-0.150437,-0.0694081,-0.0789155,-0.201889,-0.303284,-0.0702797,-0.0311905,-0.664832,0.0915243,-0.54498,-0.185854,0.849109,-0.106169,-0.11153,-0.4923,0.545229,0.297476,-0.0648676,0.145322,0.0806197,-0.0839598,-0.513359,0.0357234,0.427134,-0.209394,0.69431,-0.41154,0.347168,-0.112003,-0.559139,0.0204464,-0.0279383,-0.0552514,0.104922,-0.332773,-0.486722,-0.0984959,-0.475093,-0.122767,0.342039,-0.176134,0.602501,0.486442,0.337931,-0.977617,-0.522468,0.270089,0.6371
-33.0206,0.994207,0.673504,3,7,0,35.2438,0.185916,0.209675,-0.405575,-0.0771268,-0.0595999,0.268755,0.806737,-0.556942,0.320309,-0.499158,0.727871,0.571147,0.56936,-0.215878,-0.436015,-0.218913,-0.488041,0.597668,0.96773,0.0253319,-0.0793521,0.514972,0.0808125,-0.502949,0.504715,0.209694,0.212358,0.164424,0.482733,-0.45961,-1.12651,0.317176,-0.724163,0.152719,-1.11891,0.556475,0.465222,0.360696,0.127957,-0.534617,-0.907628,0.889321,0.73769,0.0881374,0.0609051,-0.455036,-0.118634,-0.129044,0.898678,0.31297,-0.424955,-0.0986724,0.00778997,-0.557768,0.286548,0.51089,0.607432,0.132683,-0.970097,-0.305451,1.10489,0.230601,-0.64385,0.511388,-0.398715,0.19562,0.0395732,0.0800118,-0.64921,0.287418,0.532929,0.115249,0.172931,-0.00832397,0.644629,0.907577,0.425557,-0.311857,0.477234,-0.226465,-0.447575,-0.102392,0.574393,0.356047,0.980037,0.107841,0.0968927,-0.516094,0.392862,-0.733767,0.225185,-0.0178123,0.204591,-0.137737,0.0782114,0.180294,0.294588,0.0953318,0.0648233,-0.589345,0.254803,0.359228,1.33676,-0.846593,-0.139465,0.378383,0.987582
-32.4524,0.888045,0.673504,3,7,0,37.0256,0.0983377,0.398709,-0.349199,-0.0190167,0.0836785,0.167547,0.865684,-0.542177,-0.00795745,-0.669842,0.788806,0.0096379,0.60269,-0.217472,-0.646638,0.0223828,-0.850245,0.109056,0.635142,-0.0388225,-0.128813,0.796094,-0.096966,-0.192495,0.0959522,0.167336,0.165209,-0.0421714,0.261568,-0.690365,-1.14027,0.54228,-0.854982,0.14528,-1.14062,0.89359,0.740687,0.430947,-0.257575,-0.552757,-0.615406,0.873861,0.46678,-0.923988,-0.0761176,-0.6377,0.149655,-0.22267,1.01669,0.611423,-0.338564,0.176552,0.190211,-0.768071,0.498774,0.810533,0.680117,0.0884629,-0.703366,-0.298929,0.941836,-0.0842885,-0.362485,0.300078,-0.304645,0.0495683,-0.2652,0.0538069,-0.509508,-0.0685792,0.518892,-0.0624876,-0.339249,-0.484455,0.386848,0.639068,0.0914137,-0.453269,0.387439,-0.149899,-0.634766,0.200401,0.643494,0.0611718,0.834737,-0.076457,0.179675,-0.425202,-0.0818561,-0.549394,-0.311119,-0.0622144,-0.00784868,-0.481933,-0.320594,0.0832751,-0.437523,-0.0295742,-0.0209363,-0.447341,0.554619,0.376838,1.14146,-1.11186,-0.0922017,0.375866,0.31065
-32.468,0.742779,0.673504,3,7,0,36.5965,0.115756,0.369642,-0.329165,0.0605831,-0.16922,0.131806,0.818079,-0.380697,-0.262125,-0.491717,0.941035,0.23007,0.282828,-0.165241,-0.602803,0.208188,-0.693026,0.320655,0.741789,0.0429679,0.0362216,0.726379,-0.466033,-0.120344,-0.219959,0.462272,0.0378899,0.134837,-0.273284,-0.387322,-1.10656,0.696839,-0.983767,-0.0750301,-1.08401,1.04461,0.489028,0.345434,0.235283,-0.464127,-1.104,0.646132,0.801875,-0.976631,-0.092577,-0.491837,-0.055192,0.195481,0.845513,0.150325,-0.0552697,0.0599803,-0.0995989,-0.779059,0.0949592,0.74804,0.463605,-0.17287,-0.939526,-0.302612,0.564123,-0.0368607,-0.694165,0.0649991,-0.356181,0.189207,-0.334317,-0.384275,-0.479171,0.0491408,0.569168,-0.0477275,-0.172088,-0.526796,0.458528,0.812068,-0.10257,-0.456669,0.300886,0.157939,-0.581306,-0.139196,0.774435,0.0954228,0.639763,0.00525776,-0.0876525,-0.482009,-0.187929,-0.270626,0.169493,-0.109547,0.0264049,-0.130992,-0.0289187,-0.139554,-0.0247096,0.00226845,0.00787965,-0.226344,-0.0781518,0.706778,1.26979,-0.535883,-0.232991,0.268105,0.743903
-31.5945,1,0.673504,3,7,0,33.3837,0.0154798,0.290504,-0.423334,0.0365917,0.11205,0.109504,0.840416,-0.565473,-0.206546,-0.607644,0.76348,0.148165,0.618347,-0.394859,-0.872702,-0.218757,-0.763795,0.276253,0.531983,0.00280988,-0.341099,0.505243,0.0558817,-0.197332,-0.00521666,-0.561487,-0.0347094,-0.0477349,0.155926,-0.800049,-1.27967,0.440237,-1.10615,-0.144489,-1.07367,0.536213,0.385561,0.264689,-0.45781,-0.433053,-0.738095,0.881662,0.53026,-0.655353,-0.290848,-0.710885,0.129568,-0.249763,0.881461,0.469061,-0.443966,-0.0696798,-0.000904927,-0.720059,0.216173,0.536659,0.485437,-0.0815873,-0.796111,-0.303223,0.479357,0.0296534,-0.269529,0.0663105,-0.301655,-0.100514,-0.495078,0.21276,-0.779523,-0.137733,0.618751,-0.0586174,-0.101623,-0.415158,0.507287,0.453309,0.157497,-0.155252,0.0845741,-0.489864,-0.678923,0.109072,0.384321,-0.00521747,0.886866,-0.29892,0.325318,-0.367528,-0.205818,-0.588575,-0.245354,-0.0377367,0.0757635,-0.502021,-0.446798,-0.0336915,-0.379626,-0.156455,0.112732,-0.530211,0.712423,0.179706,0.656126,-1.34467,-0.313359,0.21702,0.492052
-32.302,0.871137,0.673504,2,3,0,34.0009,0.0292082,0.321271,-0.474202,-0.0343408,0.0564861,0.18118,0.792499,-0.705505,-0.0612525,-0.776894,0.786285,0.289758,0.595587,-0.505289,-0.857115,-0.278956,-0.881547,0.383113,0.729874,-0.12645,-0.321436,0.556829,-0.0156182,-0.424132,0.182106,-0.300803,0.0144321,-0.0318736,0.249722,-0.874539,-1.47498,0.413223,-1.12782,-0.0832472,-1.30154,0.579072,0.439613,0.25634,-0.347623,-0.620853,-0.94653,0.967369,0.603372,-0.559737,-0.22542,-0.747115,-0.00708268,-0.290462,0.889388,0.44905,-0.499002,-0.0785953,-0.0531494,-0.843801,0.286653,0.537679,0.540533,-0.0408103,-1.07263,-0.432263,0.83472,-0.0108464,-0.580919,0.221836,-0.455151,-0.0489833,-0.368638,0.115904,-0.870154,-0.0457366,0.606408,-0.0952452,-0.13107,-0.36237,0.552877,0.634501,0.222123,-0.337953,0.289007,-0.456844,-0.731813,-0.0507139,0.459172,0.0428463,0.982326,-0.246308,0.183978,-0.562937,-0.0401864,-0.797629,-0.173802,-0.147026,0.0463788,-0.519719,-0.388352,0.0337431,-0.27786,-0.127318,0.0341843,-0.732485,0.552487,0.231538,1.01188,-1.41347,-0.38525,0.304591,0.698044
-32.5843,0.93482,0.673504,3,7,0,34.5051,0.0104127,0.287955,-0.362627,-0.096339,-0.0554126,0.140474,0.769008,-0.574287,-0.030947,-0.762668,0.580981,0.326553,0.25438,-0.56739,-0.593829,-0.147743,-0.810389,0.3536,0.641341,-0.314234,-0.165985,0.461018,-0.230145,-0.453866,0.190466,0.128554,0.000654286,-0.00302831,0.0554918,-0.700959,-1.22444,0.347002,-0.820522,-0.07536,-1.07021,0.498547,0.310038,0.0867485,-0.104299,-0.597822,-0.900224,0.697845,0.487548,-0.516742,-0.118599,-0.513354,-0.13886,-0.136532,0.459491,0.244512,-0.22435,0.0252431,-0.157954,-0.763107,0.251177,0.345134,0.333015,-0.0570134,-1.07187,-0.455606,0.838122,-0.173252,-0.808882,0.196857,-0.469266,0.00988945,-0.178754,-0.131113,-0.645882,0.0113192,0.41552,-0.187315,-0.226008,-0.268731,0.375074,0.556036,0.100588,-0.436926,0.442735,-0.153491,-0.55695,-0.286583,0.388455,-0.0388135,0.670956,-0.180775,-0.0984505,-0.592806,0.0153146,-0.649008,-0.0430293,-0.301642,-0.0623743,-0.391961,-0.269134,0.0595191,-0.189835,-0.0800979,-0.0615804,-0.685068,0.10499,0.283375,1.01124,-0.983549,-0.455141,0.310997,0.685987
-31.0589,0.948971,0.673504,2,3,0,33.9722,0.105099,0.266066,-0.378096,-0.0984708,-0.0463351,0.0859425,0.833843,-0.421284,0.00205262,-0.66064,0.681979,0.507179,0.332181,-0.586489,-0.526859,-0.0539721,-0.700793,0.535624,0.69546,-0.253438,-0.0907851,0.503034,-0.0822682,-0.297115,0.282649,0.0364617,0.0483603,0.12313,0.0925244,-0.64442,-1.13136,0.47381,-0.73678,-0.0615803,-0.854194,0.498395,0.302892,0.104569,-0.0636985,-0.410004,-0.762606,0.823969,0.602471,-0.372665,-0.0595894,-0.368148,0.00864988,0.0179531,0.422792,0.348209,-0.0250384,0.153438,-0.106673,-0.626421,0.330546,0.345138,0.350414,0.0163333,-0.981175,-0.337777,0.813747,-0.0835272,-0.679831,0.219592,-0.324921,0.0788002,-0.117482,0.0452477,-0.568862,0.0954799,0.581647,-0.105956,-0.0801781,-0.112452,0.514177,0.562492,0.224554,-0.197169,0.532615,-0.0783374,-0.416905,-0.22277,0.400224,-0.00303999,0.77735,-0.168137,0.0571256,-0.433572,0.0694707,-0.487627,0.0852002,-0.21855,0.0614355,-0.300926,-0.237825,0.181063,-0.123495,0.00389283,0.119247,-0.600594,0.280279,0.351651,0.930162,-0.937999,-0.467258,0.423647,0.859408
-31.0627,0.918916,0.673504,3,7,0,33.5053,0.116422,0.203758,-0.345463,0.0850868,0.0696362,0.183863,0.822153,-0.438126,-0.00544119,-0.267928,0.743538,0.166515,0.689781,0.0339027,-0.617362,-0.170268,-0.397077,0.286384,0.617423,0.301458,-0.200186,0.48087,0.158496,-0.146105,0.0619784,-0.314232,0.102981,0.0514606,0.322157,-0.422076,-0.936257,0.363137,-0.876767,0.0325052,-0.94526,0.584769,0.456698,0.450622,-0.170615,-0.32264,-0.652047,0.764564,0.599639,-0.290648,-0.133734,-0.575038,0.102144,-0.180894,1.10122,0.373095,-0.522819,-0.172471,0.119164,-0.475989,0.133415,0.633851,0.592929,0.0102364,-0.528503,-0.134356,0.475079,0.293321,-0.0808804,0.212375,-0.201274,0.0505993,-0.31896,0.206731,-0.600375,0.0378701,0.542485,0.160693,0.140067,-0.280915,0.541565,0.626508,0.244853,-0.11514,0.00326925,-0.403994,-0.520041,0.248317,0.503773,0.270428,0.856949,-0.0138484,0.355614,-0.250887,0.0042831,-0.479592,-0.0371456,0.186536,0.21406,-0.210508,-0.0936531,-0.0396826,0.0108238,-0.0235159,0.129462,-0.264247,0.592405,0.252172,0.786291,-0.896428,0.0312326,0.158404,0.502719
-31.1789,0.662249,0.673504,2,3,0,36.8534,0.102843,0.259631,-0.439447,0.131276,-0.0937442,0.0837969,0.853231,-0.378509,-0.390266,-0.363083,1.02593,0.43296,0.482136,-0.268954,-0.842461,-0.0313795,-0.548822,0.571489,0.720882,0.206423,-0.172486,0.508021,-0.144167,-0.0544859,-0.233081,-0.385904,-0.0931646,0.183554,-0.224373,-0.494117,-1.24909,0.659968,-1.25096,-0.302588,-1.00172,0.734722,0.223712,0.287416,-0.000749906,-0.273473,-1.14531,0.81008,0.951916,-0.60546,-0.277408,-0.566888,0.0394734,0.169926,0.894175,0.147897,-0.191172,-0.158893,-0.188832,-0.670301,-0.106264,0.573832,0.392757,-0.261963,-0.951937,-0.227686,0.160692,0.203293,-0.440395,-0.0904258,-0.274125,0.0758822,-0.5512,-0.0455166,-0.760289,0.0283002,0.793649,0.0550589,0.178393,-0.394552,0.704485,0.694564,0.0901979,-0.0339788,0.00972521,-0.23968,-0.60278,-0.0838392,0.573879,0.119804,0.862796,-0.182193,0.232937,-0.335892,-0.250316,-0.30054,0.252831,0.0347518,0.218067,-0.131947,-0.137366,-0.185188,0.0702867,-0.0756683,0.248063,-0.271141,0.319824,0.527918,0.808722,-0.860482,-0.370133,0.172132,0.991983
-32.1097,0.837223,0.673504,3,7,0,34.4047,0.265064,0.389349,-0.380161,0.0362168,-0.0470139,0.0815791,0.824007,-0.249529,-0.119051,-0.442271,1.11237,0.378345,0.588397,-0.182848,-0.567691,0.302621,-0.652671,0.488499,0.828935,0.131033,0.0861216,0.908381,-0.116443,0.0964829,0.0225858,0.253804,0.185002,0.248808,0.0114939,-0.45519,-1.05066,0.886618,-0.876385,0.0618816,-0.879625,1.10308,0.671812,0.472863,0.0911358,-0.258539,-0.743578,0.988455,0.880898,-0.860695,0.00199938,-0.38951,0.272202,0.248088,0.988496,0.546632,0.0983293,0.318114,0.131218,-0.631215,0.417109,0.882567,0.65414,0.0500897,-0.731762,-0.133625,0.74574,0.0802808,-0.368051,0.217152,-0.132169,0.250967,-0.245066,0.0461731,-0.394367,0.118276,0.837844,0.0754847,-0.0577521,-0.343643,0.66176,0.818792,0.149932,-0.146377,0.486376,0.153982,-0.449014,0.14178,0.823347,0.153268,0.93793,0.00603783,0.272341,-0.243464,-0.0855153,-0.161518,0.135757,0.0502086,0.198681,-0.163887,-0.109895,0.124547,-0.129526,0.118785,0.260551,-0.18425,0.482488,0.729982,1.21015,-0.758034,-0.162496,0.504362,0.821334
-34.6319,0.726146,0.673504,3,7,0,37.9264,-0.142591,0.29528,-0.369762,0.0527617,0.0252355,0.162316,0.876128,-0.723787,-0.338093,-0.703041,0.580746,-0.0740426,0.347057,-0.381043,-0.925373,-0.311545,-0.862734,0.039243,0.417125,-0.107302,-0.408008,0.364751,-0.281351,-0.411235,-0.23951,-0.351375,-0.165021,-0.200864,-0.0831244,-0.785755,-1.34893,0.250991,-1.20795,-0.247022,-1.30669,0.503685,0.267059,0.157504,-0.388633,-0.668196,-1.03303,0.562989,0.39158,-0.858689,-0.387559,-0.849003,-0.163735,-0.361129,0.774668,0.147465,-0.627497,-0.289996,-0.183304,-0.896182,-0.0358935,0.443519,0.333169,-0.275559,-0.969343,-0.48071,0.356041,-0.126067,-0.55748,-0.0644306,-0.52417,-0.184427,-0.592038,-0.187661,-0.855029,-0.245347,0.33533,-0.20199,-0.28923,-0.638699,0.269713,0.420641,-0.104784,-0.502213,-0.0839305,-0.503635,-0.838828,-0.116092,0.339145,-0.0873769,0.598066,-0.314639,-0.0143528,-0.60836,-0.326778,-0.726175,-0.31046,-0.203755,-0.125198,-0.538387,-0.424405,-0.279599,-0.378727,-0.28421,-0.163424,-0.593336,0.227581,0.129372,0.720693,-1.20451,-0.36028,-0.0027186,0.310714
-35.7713,0.952739,0.673504,3,7,0,38.7967,0.404681,0.289435,-0.511691,0.0367771,-0.0141883,0.0996234,0.844609,-0.212907,0.0614231,-0.294356,1.30253,0.826793,0.894639,-0.212044,-0.598851,0.146532,-0.430548,0.946122,1.0953,0.321654,0.0470358,0.850224,0.302948,0.0989758,0.343263,-0.194284,0.253166,0.444853,0.318697,-0.451379,-1.15162,0.923749,-0.946555,0.0587323,-0.80908,0.932696,0.592223,0.544471,0.100022,-0.0806359,-0.763159,1.32941,1.18758,-0.207292,0.0389711,-0.325208,0.383075,0.311365,1.15551,0.662795,0.0502021,0.234277,0.155888,-0.447416,0.428396,0.825853,0.764056,0.161651,-0.789623,-0.0154601,0.804869,0.428399,-0.218085,0.360903,-0.0297086,0.325692,-0.16844,0.449743,-0.57274,0.327443,1.14708,0.294543,0.409049,0.00617365,1.05595,0.977419,0.547669,0.255755,0.517323,-0.0658023,-0.340962,0.21031,0.804884,0.370468,1.34884,0.0288901,0.601182,-0.110773,0.170078,-0.227939,0.413825,0.247102,0.500676,-0.025618,-0.00508365,0.294119,0.208839,0.217553,0.558139,-0.250904,0.867195,0.707711,1.17562,-0.951685,-0.185517,0.618259,1.3411
-33.8065,1,0.673504,3,7,0,37.5091,-0.104341,0.315022,-0.327677,0.0359363,-0.0393321,0.0635124,0.858249,-0.531496,-0.438501,-0.683495,0.613807,0.0183251,0.174675,-0.491311,-0.818157,-0.0904754,-0.85656,0.113191,0.370699,-0.204602,-0.267369,0.412543,-0.403128,-0.241552,-0.309196,-0.177232,-0.18454,-0.108401,-0.321825,-0.710334,-1.21767,0.4148,-1.08202,-0.297966,-1.05291,0.570412,0.206109,0.0602198,-0.257286,-0.524906,-0.963045,0.511483,0.431763,-1.00889,-0.338621,-0.652627,-0.0963351,-0.110823,0.496286,0.120734,-0.246903,-0.0798386,-0.23179,-0.844543,-0.00119008,0.39236,0.209202,-0.295814,-0.948575,-0.432913,0.260751,-0.23808,-0.62463,-0.160027,-0.431962,-0.121757,-0.546848,-0.267353,-0.679807,-0.223624,0.395431,-0.254462,-0.339502,-0.598276,0.251532,0.353695,-0.185343,-0.412137,0.0594179,-0.223322,-0.700265,-0.214265,0.347049,-0.194919,0.474678,-0.335089,-0.0784146,-0.520154,-0.400758,-0.459863,-0.191918,-0.275171,-0.142412,-0.455012,-0.42004,-0.227169,-0.414632,-0.231423,-0.086453,-0.483342,0.0957914,0.276226,0.652213,-0.975681,-0.480004,0.0880477,0.397501
-31.4051,0.990796,0.673504,3,7,0,35.6242,0.14418,0.343936,-0.408369,-0.00900345,-0.0957586,0.186699,0.778612,-0.513747,-0.0384172,-0.599625,0.922599,0.386768,0.467239,-0.282375,-0.629167,0.0134873,-0.727352,0.461282,0.875499,-0.0102704,-0.0529119,0.704494,-0.220557,-0.294927,0.106111,0.282339,0.108178,0.133245,0.0686253,-0.546724,-1.26168,0.595405,-0.975688,0.00765927,-1.19333,0.885361,0.52829,0.359139,0.0984224,-0.538609,-1.0544,0.86488,0.80224,-0.631516,-0.0588991,-0.545397,-0.041943,0.0240148,0.918881,0.3121,-0.224986,0.032868,-0.0451612,-0.771567,0.24756,0.693495,0.570063,-0.0365094,-1.03715,-0.34334,0.8726,0.0399256,-0.701628,0.262215,-0.398567,0.168166,-0.223664,-0.138157,-0.625471,0.118423,0.627591,-0.00996643,-0.0756251,-0.347578,0.580316,0.866219,0.139985,-0.404502,0.423688,-0.0497048,-0.59234,-0.109961,0.71128,0.168476,0.881087,-0.0120161,0.0341656,-0.529837,0.0256588,-0.528506,0.128627,-0.0992273,0.0941198,-0.226893,-0.079473,0.0227417,0.00408354,0.0213955,0.0495722,-0.464192,0.180522,0.564723,1.34345,-0.860864,-0.25734,0.366574,0.877084
-31.9592,0.911726,0.673504,3,7,0,34.1509,0.0905442,0.126796,-0.330568,0.0764804,0.0603877,0.069195,0.852893,-0.288841,-0.128343,-0.21045,0.650917,0.311916,0.547882,-0.171291,-0.595773,-0.172728,-0.303843,0.417569,0.470409,0.20801,-0.218635,0.291977,0.213188,-0.0414411,0.03151,-0.616817,-0.0131165,0.10156,0.152112,-0.421569,-0.830795,0.351967,-0.806509,-0.140835,-0.625254,0.318733,0.178862,0.24142,-0.221545,-0.125112,-0.546196,0.695693,0.57368,-0.133697,-0.193303,-0.418484,0.145838,-0.0478155,0.714997,0.288514,-0.290128,-0.135482,-0.00754972,-0.344349,0.0369087,0.358291,0.355742,-0.056903,-0.499128,-0.0881512,0.166638,0.258451,-0.0410529,0.0390369,-0.108115,-0.00501693,-0.348937,0.293238,-0.579302,0.0194768,0.587246,0.116362,0.236136,-0.135628,0.55297,0.397195,0.25678,0.150248,-0.0360353,-0.401525,-0.381331,0.125678,0.281737,0.137892,0.752873,-0.158054,0.393104,-0.123521,-0.0690031,-0.311943,0.0578277,0.135986,0.238472,-0.170506,-0.173765,-0.0156153,0.00220533,-0.04934,0.256045,-0.253163,0.606721,0.169779,0.369577,-0.845236,-0.176384,0.141709,0.608934
-31.5979,0.925035,0.673504,3,7,0,35.2256,0.160139,0.359371,-0.401509,-0.0132476,-0.0912899,0.17587,0.774669,-0.486339,-0.0352012,-0.60238,0.940807,0.378513,0.47254,-0.27979,-0.609385,0.0617222,-0.739415,0.453247,0.874257,-0.0158071,-0.0250555,0.747626,-0.223729,-0.256058,0.109056,0.32972,0.127558,0.143204,0.0662424,-0.543064,-1.23763,0.635438,-0.9462,0.0305322,-1.16335,0.928917,0.566085,0.372741,0.102924,-0.520743,-1.00928,0.881253,0.799705,-0.684329,-0.038835,-0.52268,-0.00574676,0.0485788,0.918037,0.35274,-0.173346,0.0908678,-0.0165607,-0.766531,0.294756,0.725285,0.586829,-0.0146163,-1.00739,-0.327206,0.899761,0.0223381,-0.683152,0.272286,-0.373232,0.183356,-0.208756,-0.128698,-0.583219,0.118943,0.643561,-0.0111917,-0.102085,-0.351327,0.576927,0.865766,0.134943,-0.399851,0.463641,-0.00150534,-0.574636,-0.0847684,0.734784,0.159422,0.882107,-0.0040951,0.0452898,-0.507421,0.0195417,-0.489737,0.117418,-0.0968901,0.0926917,-0.229627,-0.0868671,0.048111,-0.0298839,0.0381349,0.0616177,-0.440957,0.203684,0.592914,1.35957,-0.846913,-0.246335,0.399178,0.858088
-30.8212,0.807976,0.673504,2,3,0,35.0158,0.0857906,0.329237,-0.463143,0.0835077,-0.0223221,0.138245,0.843688,-0.533809,-0.278256,-0.547391,1.00877,0.306155,0.58846,-0.303716,-0.892699,-0.0864292,-0.739075,0.444222,0.754111,0.117694,-0.224189,0.627806,-0.12166,-0.17116,-0.115693,-0.292341,-0.0236546,0.0852287,-0.0293119,-0.66459,-1.38632,0.627239,-1.26564,-0.180404,-1.21056,0.8106,0.417286,0.353725,-0.150339,-0.447316,-1.08836,0.918462,0.839274,-0.745818,-0.258081,-0.698481,0.0545152,-0.0267925,1.03735,0.327826,-0.347266,-0.102963,-0.0829559,-0.798133,0.0916252,0.687962,0.534832,-0.167035,-0.99058,-0.308824,0.477508,0.115958,-0.4703,0.0495612,-0.349508,0.0391576,-0.518381,0.00142378,-0.803653,-0.0233121,0.747885,0.00363115,0.00182445,-0.472021,0.649954,0.72833,0.112635,-0.213704,0.120501,-0.310647,-0.712384,0.00113035,0.619829,0.104948,0.953222,-0.187372,0.234963,-0.43823,-0.206061,-0.501557,0.0310044,-0.0119266,0.143479,-0.316225,-0.249179,-0.11678,-0.124786,-0.0945825,0.148558,-0.424791,0.45855,0.46602,0.994041,-1.12292,-0.320771,0.239529,0.823062
-30.6788,0.988748,0.673504,3,7,0,31.866,0.0514125,0.30456,-0.440089,0.0740987,-0.0149213,0.147218,0.843562,-0.556967,-0.256376,-0.54781,0.908833,0.259302,0.545877,-0.300453,-0.866726,-0.141159,-0.719408,0.387364,0.697115,0.0886334,-0.251283,0.554886,-0.122467,-0.223843,-0.105397,-0.304119,-0.0395426,0.0434498,-0.0086695,-0.658406,-1.34414,0.532513,-1.21758,-0.179896,-1.19904,0.719633,0.37504,0.316588,-0.17576,-0.47249,-1.05777,0.843706,0.754406,-0.684928,-0.265691,-0.70226,0.0079101,-0.0878498,0.977419,0.283994,-0.403975,-0.149477,-0.0978711,-0.780339,0.0624562,0.620226,0.493746,-0.17226,-0.966808,-0.326729,0.459552,0.096821,-0.47316,0.0475505,-0.372202,0.00677333,-0.501625,-0.0156776,-0.80215,-0.0416663,0.661708,-0.015826,-0.016286,-0.461844,0.58622,0.673746,0.0986882,-0.246382,0.0834676,-0.351079,-0.707949,-0.0207407,0.554045,0.0918563,0.886698,-0.192188,0.194356,-0.456899,-0.191559,-0.543352,-0.00690859,-0.0330431,0.110157,-0.331363,-0.252767,-0.133225,-0.127674,-0.117051,0.0984708,-0.450307,0.411378,0.390047,0.93249,-1.10626,-0.31128,0.19284,0.744019
-33.7421,0.833161,0.673504,2,7,0,34.8481,0.215411,0.440601,-0.398928,0.100026,0.0540773,-0.0268335,0.85022,-0.195151,-0.40046,-0.471836,1.1973,0.203167,0.661349,-0.281007,-0.790166,0.360881,-0.782136,0.373702,0.620379,0.14767,-0.0204871,0.954766,-0.0804264,0.340785,-0.230225,-0.182432,0.0778665,0.182195,-0.154129,-0.628384,-1.11041,1.03172,-1.06519,-0.0845632,-0.786577,1.13512,0.65861,0.446779,-0.217298,-0.134506,-0.595101,1.05278,0.820716,-1.26401,-0.16458,-0.482552,0.48296,0.246394,0.996252,0.6981,0.17308,0.405558,0.163191,-0.682721,0.432087,0.933524,0.616966,-0.0326624,-0.598245,-0.0846446,0.413394,-0.00151952,-0.106591,-0.0126522,-0.0186891,0.121793,-0.521353,0.18691,-0.429055,-0.0870948,0.964492,0.0116977,-0.170748,-0.52737,0.644334,0.586334,0.0441975,0.0215435,0.319218,0.053874,-0.5321,0.302287,0.750826,-0.0316095,0.94229,-0.208627,0.466367,-0.0990887,-0.4042,-0.011832,-0.0861334,0.0755594,0.174632,-0.338032,-0.393358,0.0578812,-0.496777,0.0173964,0.358788,-0.110625,0.82003,0.679455,0.835128,-1.02618,-0.253028,0.473939,0.606946
