# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 0
# model = m7x462s_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m7.2s_data_3.R
# init = 2 (Default)
# random
#   seed = 2827660791 (Default)
# output
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m7.2s_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4
# stanc_version = stanc3 fa623df
# stancflags = --warn-pedantic --O
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b.1,b.2,b.3,b.4,b.5,b.6,log_sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,sigma
-3.96542,0.898944,0.00263518,4,23,0,7.16272,0.511501,0.8889,1.6699,-0.628527,-3.43083,-0.337559,1.60853,-3.25117,0.322298,0.334613,0.454123,0.385198,0.557723,0.646272,0.999459,3.68534,5.96852,5.67675,5.72406,5.75331,5.39789,5.84273,0.001
-5.49384,0.868049,0.00263518,7,127,0,9.25823,0.51127,0.88483,1.67774,-0.629816,-3.43873,-0.332111,1.60754,-3.24679,0.32591,0.336,0.452397,0.387396,0.556723,0.643654,0.99867,4.91525,5.28707,5.55024,4.90793,5.93956,4.81583,5.10463,0.001
-2.32462,0.882892,0.00263518,7,191,0,7.41761,0.510367,0.887112,1.67396,-0.630309,-3.43182,-0.334014,1.60634,-3.24328,0.323991,0.335605,0.453716,0.385307,0.557283,0.644119,0.998619,5.88592,5.67696,5.91546,5.79715,5.95853,5.42044,5.03496,0.001
-2.25277,0.953311,0.00263518,10,1023,0,5.84105,0.518045,0.903941,1.64251,-0.671662,-3.38811,-0.309813,1.58613,-3.37553,0.323666,0.336491,0.453553,0.385203,0.556646,0.645613,1.00004,5.68617,4.58381,5.96459,5.72723,5.91231,5.89742,5.98787,0.001
-7.42071,0.589842,0.00263518,10,1023,0,10.5986,0.515335,0.897254,1.65064,-0.654076,-3.3961,-0.319027,1.59022,-3.27474,0.323398,0.335944,0.453468,0.385097,0.559007,0.647959,1.00011,5.44134,5.35121,5.97978,5.64554,4.04906,2.14216,5.98264,0.001
-4.7014,0.991904,0.00263518,10,1023,0,9.07961,0.51359,0.890493,1.66924,-0.635773,-3.4339,-0.332669,1.60896,-3.11527,0.323732,0.335188,0.453539,0.386884,0.556386,0.647851,0.999717,5.73515,5.91914,5.96776,5.52977,5.7767,2.43537,5.9489,0.001
-1.90993,0.96126,0.00263518,10,1023,0,6.20566,0.511966,0.889541,1.66955,-0.633761,-3.42685,-0.332157,1.60425,-3.00999,0.323484,0.334999,0.452928,0.385665,0.558217,0.644184,0.999773,5.52806,5.9719,5.90654,5.95472,5.29225,5.4874,5.96303,0.001
-1.45993,0.938733,0.00263518,9,767,0,6.88241,0.508238,0.886071,1.69442,-0.624175,-3.46598,-0.340049,1.62073,-2.99045,0.324551,0.335218,0.453254,0.385466,0.556623,0.64373,1.00023,5.98313,5.90763,5.98569,5.88316,5.90312,4.92964,5.96346,0.001
-0.888464,0.891445,0.00263518,7,223,0,3.92977,0.507492,0.885873,1.69471,-0.624505,-3.46358,-0.338855,1.61901,-2.99068,0.324448,0.335051,0.452766,0.384879,0.557132,0.644861,1.00004,5.98881,5.96091,5.82804,5.44094,5.98427,5.93619,5.98803,0.001
-3.97159,0.935959,0.00263518,7,127,0,7.76507,0.508748,0.883716,1.69513,-0.624088,-3.46465,-0.337119,1.61821,-2.9788,0.326372,0.335964,0.452442,0.386929,0.556983,0.64423,1.00004,4.13052,5.32827,5.59157,5.4853,5.98735,5.53305,5.988,0.001
-6.2729,0.938313,0.00263518,10,1023,0,11.7558,0.518057,0.904478,1.63674,-0.668772,-3.37862,-0.31211,1.58345,-2.70945,0.321954,0.335547,0.453602,0.38428,0.558163,0.646397,1.00033,2.88819,5.72103,5.9528,4.63393,5.35508,5.254,5.93378,0.001
-3.16654,0.999977,0.00263518,6,127,0,6.97116,0.518534,0.904284,1.6374,-0.669629,-3.38152,-0.311477,1.58445,-2.7116,0.322355,0.335542,0.453204,0.384904,0.557303,0.645516,1.00013,3.80655,5.72424,5.98047,5.46641,5.95332,5.93393,5.98038,0.001
-3.60051,0.935778,0.00263518,10,1023,0,6.05361,0.518091,0.899007,1.64488,-0.661672,-3.39592,-0.314735,1.59013,-2.66836,0.323696,0.335395,0.451997,0.386785,0.555523,0.644626,0.999004,5.70888,5.82052,5.09536,5.61961,4.84282,5.83234,5.49239,0.001
-2.70294,0.99998,0.00263518,10,1023,0,6.21978,0.512421,0.890437,1.67003,-0.63501,-3.43361,-0.333424,1.60886,-2.70784,0.32303,0.334787,0.453439,0.385815,0.556081,0.646431,0.999145,4.98918,5.98844,5.98322,5.98266,5.53177,5.21271,5.62324,0.001
-3.70159,0.884259,0.00263518,10,1023,0,5.3396,0.513726,0.896219,1.66969,-0.646868,-3.4322,-0.326768,1.60618,-2.78297,0.323236,0.334724,0.452405,0.385512,0.556965,0.643394,1.00123,5.25808,5.98471,5.55797,5.90321,5.98621,4.38478,5.23763,0.001
-9.20216,0.614253,0.00263518,9,615,0,13.5176,0.512027,0.894198,1.6666,-0.647838,-3.41515,-0.322294,1.59607,-2.8047,0.324438,0.336181,0.452938,0.384442,0.559022,0.64203,1.00032,5.9888,5.0562,5.91075,4.88709,4.01947,1.01,5.93889,0.001
-2.52244,0.930477,0.00263518,8,255,0,10.6404,0.516409,0.893021,1.65461,-0.641847,-3.41184,-0.328711,1.59984,-2.79656,0.323527,0.335681,0.454256,0.387457,0.557281,0.645085,0.999928,5.56794,5.61411,5.56337,4.81615,5.95907,5.98379,5.98625,0.001
-1.14244,0.99383,0.00263518,10,1023,0,5.4873,0.509231,0.882897,1.68925,-0.615737,-3.46204,-0.345586,1.62161,-2.72222,0.324131,0.335173,0.454322,0.386623,0.556589,0.645178,0.999545,5.93972,5.92475,5.5003,5.74582,5.88838,5.98879,5.8853,0.001
-3.32373,0.993217,0.00263518,9,511,0,5.44404,0.5069,0.889504,1.70514,-0.632296,-3.48118,-0.336114,1.62543,-2.69006,0.325213,0.335512,0.452812,0.384423,0.55579,0.645169,1.00114,5.69351,5.74578,5.85296,4.85982,5.21133,5.98869,5.34077,0.001
-1.5882,0.867907,0.00263518,9,1023,0,7.0988,0.509362,0.888587,1.68703,-0.627977,-3.45412,-0.337846,1.61601,-2.69096,0.323713,0.334909,0.453237,0.385049,0.557923,0.644873,1.00089,5.72166,5.98434,5.98422,5.60444,5.59678,5.94,5.59556,0.001
-2.01101,0.964289,0.00263518,10,1023,0,4.06519,0.513592,0.8906,1.66193,-0.637009,-3.41727,-0.330701,1.60127,-2.61804,0.323641,0.335807,0.454322,0.386194,0.557846,0.645582,0.99941,5.66592,5.49708,5.49985,5.95298,5.66167,5.90996,5.8149,0.001
-2.41957,0.989744,0.00263518,10,1023,0,5.97201,0.513114,0.889673,1.66685,-0.635098,-3.42565,-0.332338,1.60475,-2.62591,0.324127,0.336046,0.454522,0.386491,0.557211,0.644214,0.999422,5.93829,5.23111,5.28232,5.8294,5.97364,5.51758,5.82186,0.001
-5.75604,0.7364,0.00263518,8,255,0,10.1209,0.511931,0.882615,1.66108,-0.621645,-3.41172,-0.336111,1.5987,-2.65012,0.323445,0.334818,0.452782,0.386719,0.558894,0.645104,0.997562,5.48949,5.98881,5.83705,5.67419,4.2645,5.98554,3.01734,0.001
-3.878,0.970836,0.00263518,8,255,0,10.9012,0.512591,0.885348,1.66733,-0.622553,-3.42858,-0.338899,1.60725,-2.61655,0.322695,0.333891,0.45243,0.386997,0.557964,0.645146,0.999087,4.45784,5.56218,5.58095,5.4155,5.55911,5.98804,5.57219,0.001
-6.03338,0.991634,0.00263518,10,1023,0,12.1688,0.501274,0.878567,1.74191,-0.600661,-3.54055,-0.35849,1.65314,-2.60952,0.326204,0.335438,0.454244,0.385336,0.555427,0.645442,1.00213,4.4416,5.79461,5.57398,5.81476,4.69287,5.95578,3.71255,0.001
-5.30925,0.751246,0.00263518,8,255,0,10.3323,0.499842,0.876152,1.73744,-0.596749,-3.52865,-0.358807,1.64803,-2.60539,0.325428,0.335034,0.453963,0.384201,0.556217,0.647407,1.00066,5.50541,5.96476,5.79068,4.50108,5.65296,3.52115,5.77361,0.001
-2.344,0.974656,0.00263518,10,1023,0,8.93204,0.49792,0.863459,1.74597,-0.564378,-3.54346,-0.376922,1.65706,-2.61646,0.325015,0.333595,0.453382,0.386357,0.557928,0.646487,1.00006,5.82585,5.24486,5.98765,5.8957,5.59206,5.14209,5.98729,0.001
-1.76881,0.984875,0.00263518,9,767,0,3.02241,0.498443,0.863735,1.74107,-0.566619,-3.53619,-0.37519,1.65407,-2.60882,0.324927,0.333722,0.453524,0.386344,0.557352,0.646221,0.99927,5.87241,5.39176,5.97068,5.90153,5.93935,5.45195,5.72263,0.001
-2.77468,0.998482,0.00263518,10,1023,0,7.6426,0.497328,0.864051,1.73862,-0.569099,-3.52701,-0.372805,1.64915,-2.92166,0.324852,0.33419,0.453974,0.385045,0.557669,0.644218,0.99849,5.90574,5.79366,5.78357,5.60076,5.78928,5.52151,4.84947,0.001
-3.81621,0.99431,0.00263518,10,1023,0,6.69538,0.509398,0.880219,1.68903,-0.607182,-3.46511,-0.351798,1.62512,-2.87398,0.323643,0.334961,0.455197,0.387314,0.556602,0.646057,0.999345,5.66733,5.97817,4.25198,5.02484,5.89412,5.60874,5.77422,0.001
-3.45723,0.975476,0.00263518,6,95,0,6.76252,0.509118,0.879904,1.69308,-0.606732,-3.46898,-0.350039,1.62478,-2.87346,0.323837,0.333936,0.452675,0.387589,0.557975,0.646352,1.00038,5.80435,5.60298,5.77212,4.6067,5.54894,5.3085,5.91497,0.001
-2.56905,0.992201,0.00263518,8,255,0,4.51075,0.505737,0.879493,1.69838,-0.610016,-3.46522,-0.346284,1.62051,-2.86188,0.324906,0.335614,0.453957,0.385267,0.558705,0.645659,0.999483,5.88226,5.6692,5.79423,5.77196,4.59716,5.8765,5.8553,0.001
-3.90983,0.892407,0.00263518,8,255,0,5.30536,0.507794,0.877804,1.69177,-0.60506,-3.46312,-0.350636,1.6226,-2.85504,0.324412,0.33539,0.454826,0.386881,0.557382,0.646726,0.998709,5.9883,5.8235,4.87475,5.53226,5.92948,4.80166,5.15569,0.001
-10.1345,0.82282,0.00263518,4,15,0,12.0026,0.507736,0.877901,1.69158,-0.604024,-3.46347,-0.349638,1.62132,-2.85259,0.322972,0.332632,0.450665,0.386696,0.557693,0.643215,0.998942,4.90467,3.60611,2.42787,5.69241,5.7737,4.04708,5.4291,0.001
-3.25222,0.945879,0.00263518,8,271,0,12.4379,0.506744,0.88649,1.70467,-0.62181,-3.48234,-0.343053,1.62768,-2.82561,0.324227,0.334653,0.452867,0.384822,0.556577,0.643408,1.0012,5.96512,5.97575,5.87987,5.37972,5.88285,4.41029,5.27079,0.001
-4.84178,0.996744,0.00263518,10,1023,0,8.14689,0.493959,0.866041,1.76901,-0.564431,-3.57776,-0.380897,1.67113,-2.8388,0.324706,0.333378,0.453787,0.383992,0.557209,0.645628,1.00178,5.95454,4.95669,5.88598,4.11936,5.974,5.89082,4.39824,0.001
-3.58839,0.997642,0.00263518,9,511,0,6.32087,0.497865,0.860975,1.73855,-0.561647,-3.53164,-0.377235,1.65267,-2.81086,0.324563,0.333422,0.453417,0.386286,0.557007,0.64598,0.997936,5.98174,5.0187,5.98533,5.92389,5.98836,5.67271,3.85971,0.001
-3.33482,0.999424,0.00263518,10,1023,0,5.65858,0.501244,0.875971,1.73533,-0.595248,-3.53183,-0.360921,1.65076,-2.82971,0.325023,0.334413,0.453646,0.385274,0.554836,0.645834,1.00044,5.82132,5.90799,5.93983,5.77638,3.56646,5.77835,5.89387,0.001
-5.054,0.992744,0.00263518,10,1023,0,7.06145,0.502408,0.866453,1.72119,-0.575346,-3.5116,-0.369734,1.64499,-2.91524,0.324299,0.333657,0.453669,0.387455,0.55589,0.645956,0.997953,5.9782,5.31863,5.93237,4.81948,5.33095,5.69138,3.89279,0.001
-5.59971,0.824258,0.00263518,9,511,0,10.1148,0.500135,0.872294,1.73393,-0.592578,-3.5247,-0.359073,1.64595,-2.92601,0.325685,0.334422,0.452466,0.385298,0.554617,0.644514,0.998637,5.21888,5.91153,5.61247,5.79193,3.06048,5.76337,5.06024,0.001
-5.02931,0.992111,0.00263518,10,1023,0,10.0946,0.5061,0.877653,1.71481,-0.597738,-3.50169,-0.357384,1.63842,-2.93137,0.324617,0.334069,0.45299,0.387366,0.558324,0.646288,1.00205,5.97396,5.71043,5.93001,4.95123,5.16111,5.38022,3.88117,0.001
-5.20031,0.986046,0.00263518,10,1023,0,11.519,0.507433,0.88045,1.70873,-0.603043,-3.49344,-0.35537,1.63542,-2.84498,0.32438,0.334556,0.454034,0.387245,0.558373,0.644674,1.00242,5.98672,5.95538,5.74335,5.11856,5.09643,5.85836,3.05795,0.001
-1.85215,0.987744,0.00263518,8,319,0,7.76161,0.50512,0.876335,1.70281,-0.598763,-3.47808,-0.355517,1.62896,-2.84893,0.323916,0.334857,0.45471,0.385698,0.557536,0.645407,0.999005,5.84938,5.98792,5.04115,5.96285,5.86428,5.96424,5.49427,0.001
-1.10219,0.998093,0.00263518,9,767,0,4.63724,0.506119,0.877999,1.7049,-0.60626,-3.48022,-0.349107,1.62719,-2.82092,0.325408,0.335146,0.453075,0.386653,0.557628,0.645299,0.999857,5.52457,5.93403,5.95546,5.72486,5.81424,5.98238,5.97865,0.001
-2.01179,0.949804,0.00263518,8,383,0,5.23327,0.507179,0.885145,1.70433,-0.618994,-3.48555,-0.34559,1.63046,-2.82996,0.324334,0.334887,0.453671,0.38553,0.555397,0.644432,1.00054,5.98273,5.98622,5.93189,5.91053,4.64392,5.70489,5.84477,0.001
-2.93102,0.737621,0.00263518,6,95,0,7.41814,0.507223,0.885298,1.70827,-0.619333,-3.48882,-0.343854,1.63011,-2.82759,0.32503,0.334722,0.452354,0.385994,0.55724,0.645536,1.00205,5.81734,5.98451,5.50939,5.9865,5.96819,5.92739,3.89257,0.001
-3.01072,0.999926,0.00263518,8,255,0,5.81293,0.506866,0.887038,1.70832,-0.619584,-3.49171,-0.346617,1.6333,-2.82944,0.323913,0.334656,0.453812,0.384992,0.556394,0.645539,1.00197,5.84783,5.97617,5.87411,5.55308,5.78175,5.92609,4.04732,0.001
-3.0792,0.792791,0.00263518,10,1023,0,7.07506,0.512722,0.885617,1.66632,-0.624282,-3.42792,-0.338427,1.60733,-2.88251,0.322945,0.334466,0.45331,0.386987,0.556976,0.644741,0.998491,4.86517,5.92794,5.98854,5.42581,5.98697,5.89014,4.85002,0.001
-2.24893,0.995375,0.00263518,10,1023,0,9.01625,0.514024,0.898095,1.66496,-0.657921,-3.41904,-0.317643,1.59801,-3.00583,0.324831,0.336377,0.45283,0.385189,0.556846,0.644365,1.00047,5.91422,4.76829,5.86236,5.717,5.97059,5.65207,5.88015,0.001
-2.16816,0.999842,0.00263518,8,255,0,3.47295,0.515812,0.89878,1.6609,-0.656451,-3.42114,-0.32062,1.6015,-3.00491,0.323791,0.335518,0.452909,0.386098,0.555652,0.646129,1.00046,5.7754,5.74162,5.89896,5.97401,5.02959,5.54361,5.88235,0.001
-3.15126,0.954459,0.00263518,10,1023,0,5.89246,0.512791,0.895922,1.66655,-0.653721,-3.42123,-0.319542,1.59909,-3.20156,0.324252,0.335566,0.451959,0.384736,0.556065,0.644315,0.999287,5.97025,5.70668,5.04435,5.28038,5.51635,5.61004,5.73434,0.001
-4.37841,0.964829,0.00263518,4,15,0,5.47305,0.512705,0.895828,1.66621,-0.65449,-3.42117,-0.319675,1.59963,-3.20085,0.324578,0.336321,0.453176,0.38468,0.555289,0.645064,0.998719,5.97986,4.85454,5.97641,5.2127,4.46151,5.98147,5.16877,0.001
-6.11584,0.993085,0.00263518,9,735,0,8.83865,0.512676,0.896092,1.66557,-0.655156,-3.42102,-0.318807,1.59942,-3.19949,0.32403,0.335449,0.451951,0.384497,0.555,0.646203,0.998472,5.90308,5.7876,5.03283,4.96813,3.91371,5.47095,4.82151,0.001
-3.58978,0.942225,0.00263518,7,191,0,13.6084,0.51344,0.899952,1.6713,-0.657547,-3.43162,-0.319846,1.604,-3.20478,0.323813,0.335237,0.452038,0.38456,0.556833,0.645597,1.00163,5.78944,5.89987,5.15022,5.05593,5.9679,5.9039,4.65719,0.001
-1.79992,0.814567,0.00263518,10,1023,0,5.59953,0.511379,0.885264,1.6709,-0.625992,-3.4298,-0.335868,1.60626,-3.20546,0.323802,0.334994,0.452995,0.386421,0.557537,0.64557,0.998512,5.7827,5.97268,5.93145,5.86616,5.86391,5.91486,4.88221,0.001
-3.39462,0.94416,0.00263518,10,1023,0,5.28459,0.504829,0.873268,1.70337,-0.589037,-3.4807,-0.361388,1.63131,-3.24679,0.323,0.333703,0.453998,0.386124,0.558145,0.644478,0.998967,4.94488,5.37041,5.76818,5.9692,5.37545,5.73844,5.45515,0.001
-2.58332,0.992832,0.00263518,10,1023,0,6.35605,0.499093,0.866106,1.73615,-0.567676,-3.5311,-0.376696,1.6536,-3.23608,0.323448,0.33317,0.454203,0.385616,0.557566,0.645377,0.999678,5.49189,4.63588,5.61087,5.94094,5.84866,5.97038,5.93693,0.001
-3.01819,0.990774,0.00263518,10,1023,0,4.69824,0.492656,0.854329,1.77569,-0.542071,-3.58824,-0.391491,1.6765,-3.27092,0.326389,0.333846,0.45402,0.386675,0.556945,0.645425,0.999867,4.09783,5.5197,5.75316,5.70831,5.98457,5.96011,5.97995,0.001
-2.23962,0.999035,0.00263518,10,1023,0,6.69761,0.49438,0.861948,1.76202,-0.561624,-3.5646,-0.379657,1.66511,-3.22164,0.325893,0.334433,0.454332,0.385051,0.556696,0.645429,0.999687,4.93959,5.91584,5.49034,5.60584,5.93063,5.95904,5.93976,0.001
-3.85031,0.98987,0.00263518,7,191,0,10.2707,0.495082,0.86212,1.76571,-0.563645,-3.57102,-0.37777,1.66659,-3.21764,0.327077,0.33475,0.453623,0.386161,0.556658,0.644937,1.00047,2.52383,5.98673,5.94682,5.96112,5.9171,5.95795,5.87713,0.001
-3.29157,0.999545,0.00263518,9,511,0,7.9988,0.494453,0.865388,1.76568,-0.564067,-3.57391,-0.380841,1.6699,-3.21341,0.324645,0.333346,0.453809,0.384327,0.556615,0.645387,1.00109,5.9687,4.91016,5.87558,4.71021,5.89974,5.96844,5.39679,0.001
-3.00057,0.902936,0.00263518,7,127,0,4.98664,0.494839,0.864425,1.76595,-0.564236,-3.57445,-0.380217,1.66969,-3.21648,0.325603,0.334067,0.454191,0.385097,0.556119,0.644182,1.00079,5.31812,5.70887,5.62118,5.64502,5.56753,5.48552,5.6744,0.001
-3.73015,0.999933,0.00263518,10,1023,0,7.34845,0.495434,0.868095,1.76091,-0.572942,-3.56398,-0.374732,1.66424,-3.02396,0.325454,0.334364,0.454242,0.384236,0.556834,0.644351,1.00127,5.47913,5.88709,5.57575,4.56044,5.96819,5.64068,5.17927,0.001
-4.22156,0.990054,0.00263518,10,1023,0,7.771,0.50608,0.882235,1.71797,-0.611628,-3.50604,-0.349004,1.6379,-2.99312,0.325395,0.334404,0.452026,0.386642,0.556509,0.645855,1.00206,5.5368,5.90424,5.13398,5.73279,5.84954,5.7644,3.87444,0.001
-5.20108,0.890867,0.00263518,9,511,0,8.16212,0.503162,0.880643,1.70961,-0.609781,-3.4809,-0.34735,1.62637,-2.99286,0.32398,0.334335,0.452458,0.383508,0.558514,0.646172,1.00003,5.88115,5.87366,5.60582,3.0657,4.89844,5.5024,5.98824,0.001
-3.9756,0.954181,0.00263518,9,1023,0,8.64651,0.506311,0.872659,1.70583,-0.587225,-3.48988,-0.363624,1.63607,-2.99413,0.323915,0.334203,0.454582,0.387932,0.55742,0.644065,0.999648,5.84864,5.80161,5.20975,3.97718,5.91535,5.36166,5.92696,0.001
-3.82001,0.944671,0.00263518,8,255,0,7.37473,0.501425,0.870212,1.7191,-0.591279,-3.49438,-0.356056,1.63225,-3.00937,0.326226,0.335489,0.453245,0.385789,0.557781,0.644919,0.99822,4.40135,5.76164,5.98493,5.97941,5.71221,5.95346,4.40402,0.001
-3.33132,0.965611,0.00263518,10,1023,0,8.04031,0.507695,0.888717,1.6881,-0.632996,-3.44981,-0.332571,1.61194,-3.06331,0.324135,0.335103,0.452347,0.383761,0.557452,0.645767,0.999645,5.94085,5.94741,5.50286,3.64435,5.90265,5.81982,5.92574,0.001
-3.78545,0.998452,0.00263518,10,1023,0,5.99557,0.512859,0.890872,1.67906,-0.628618,-3.45435,-0.341056,1.61982,-3.02843,0.322582,0.334284,0.454101,0.386694,0.556335,0.645516,1.00136,4.2543,5.84807,5.69416,5.69373,5.74259,5.93415,5.06276,0.001
-4.167,0.965295,0.00263518,4,31,0,8.8032,0.512979,0.891151,1.67923,-0.628723,-3.45466,-0.340993,1.61986,-3.0268,0.322516,0.334138,0.453875,0.386734,0.556619,0.645449,1.00167,4.12998,5.75961,5.84187,5.66225,5.9015,5.95389,4.59911,0.001
-7.21843,0.988034,0.00263518,10,1023,0,10.012,0.508314,0.880366,1.67445,-0.61963,-3.42536,-0.335682,1.60202,-3.07309,0.324335,0.335001,0.451894,0.385385,0.558616,0.645265,0.996944,5.9828,5.97149,4.95253,5.84263,4.74168,5.9856,1.31847,0.001
-2.98183,0.994044,0.00263518,10,1023,0,11.9268,0.500116,0.874591,1.73493,-0.594284,-3.52387,-0.358157,1.64498,-3.18509,0.325116,0.333868,0.451779,0.384662,0.556833,0.645589,1.00045,5.76318,5.54086,4.78014,5.19023,5.96797,5.90726,5.88714,0.001
-2.39667,0.999759,0.00263518,10,1023,0,11.4305,0.514445,0.892544,1.66985,-0.6417,-3.4357,-0.328683,1.60822,-3.07242,0.324188,0.334948,0.452223,0.387301,0.555935,0.64552,1.00028,5.95604,5.97996,5.37227,5.04391,5.38168,5.9328,5.95096,0.001
-2.6465,0.96767,0.00263518,10,1023,0,4.82861,0.508551,0.880887,1.69325,-0.605426,-3.47168,-0.353818,1.62803,-2.94396,0.322811,0.334082,0.454531,0.386604,0.557036,0.645174,1.00007,4.65409,5.72037,5.27209,5.75887,5.98882,5.98875,5.98646,0.001
-4.5595,0.807829,0.00263518,10,1023,0,8.12592,0.509503,0.890714,1.68884,-0.641183,-3.45616,-0.328082,1.61389,-2.94823,0.325514,0.335774,0.45209,0.385199,0.554982,0.644615,0.999503,5.41637,5.52904,5.21628,5.72449,3.87807,5.82624,5.86535,0.001
-6.82714,0.704906,0.00263518,8,255,0,11.144,0.507687,0.893451,1.69273,-0.64145,-3.4608,-0.330786,1.61694,-2.93551,0.323797,0.335198,0.45296,0.382856,0.555508,0.644213,1.00023,5.77953,5.91526,5.91914,1.278,4.81918,5.51598,5.96141,0.001
-6.21199,0.999838,0.00263518,5,31,0,9.87995,0.507974,0.893729,1.69391,-0.640938,-3.46042,-0.331039,1.61656,-2.93486,0.324474,0.336043,0.453913,0.383183,0.557323,0.645773,1.00156,5.98837,5.23407,5.82101,2.22677,5.94804,5.81616,4.76923,0.001
-7.83783,0.98721,0.00263518,5,63,0,12.3605,0.508212,0.893235,1.69182,-0.641648,-3.4626,-0.330862,1.61839,-2.93612,0.323718,0.334953,0.452731,0.38332,0.554463,0.646226,0.999724,5.72469,5.97926,5.80747,2.59253,2.67547,5.44764,5.95081,0.001
-5.96509,0.89799,0.00263518,9,511,0,11.0189,0.507641,0.877758,1.69253,-0.605571,-3.45804,-0.347818,1.61802,-2.92608,0.325038,0.335355,0.453509,0.386936,0.560129,0.645878,1.00009,5.81245,5.84287,5.97334,5.47879,1.20881,5.74891,5.98499,0.001
-3.81269,0.812197,0.00263518,7,159,0,11.659,0.506806,0.879561,1.698,-0.60647,-3.47373,-0.350024,1.62595,-2.94009,0.323163,0.333204,0.45175,0.385969,0.557038,0.644628,0.999383,5.16825,4.69116,4.73466,5.98791,5.98882,5.83384,5.79871,0.001
-0.58989,1,0.00263518,5,63,0,4.70937,0.507164,0.879542,1.69792,-0.606826,-3.47344,-0.350749,1.62648,-2.93845,0.32409,0.334776,0.454025,0.386352,0.557086,0.645117,0.999556,5.92606,5.98806,5.74948,5.89817,5.98761,5.98652,5.89023,0.001
-2.89079,0.983863,0.00263518,10,1023,0,6.2312,0.50802,0.881785,1.69682,-0.608634,-3.47183,-0.350118,1.62566,-2.89289,0.323617,0.334291,0.453508,0.386349,0.558745,0.645277,1.00123,5.64639,5.85188,5.97352,5.89937,4.53104,5.9846,5.23838,0.001
-2.03106,0.968242,0.00263518,5,31,0,4.4449,0.50787,0.881971,1.69663,-0.609361,-3.47184,-0.350257,1.62609,-2.89352,0.323684,0.334711,0.454312,0.386143,0.558204,0.645612,1.00086,5.69977,5.98346,5.50993,5.96532,5.30783,5.89753,5.62109,0.001
-1.51138,0.954582,0.00263518,10,1023,0,4.00167,0.509659,0.888821,1.68537,-0.629456,-3.45349,-0.337374,1.61611,-2.92683,0.32364,0.334935,0.45339,0.385119,0.556708,0.64401,1.00018,5.66507,5.98163,5.98723,5.66339,5.93458,5.29875,5.97314,0.001
-1.99172,0.999463,0.00263518,10,1023,0,7.06536,0.513293,0.898095,1.66678,-0.656815,-3.42153,-0.31862,1.59927,-2.99811,0.324334,0.335956,0.452599,0.384614,0.556865,0.645072,1.00043,5.98268,5.33717,5.71917,5.12851,5.974,5.98238,5.8981,0.001
-4.27297,0.999088,0.00263518,10,1023,0,7.05809,0.516119,0.904476,1.64903,-0.675746,-3.39069,-0.305142,1.58401,-3.11631,0.324447,0.336593,0.452132,0.384076,0.557487,0.645002,1.00032,5.98881,4.40821,5.26729,4.27811,5.88739,5.97199,5.93755,0.001
-3.67099,0.922593,0.00263518,8,255,0,6.17581,0.517833,0.905875,1.64725,-0.678402,-3.39524,-0.3049,1.58706,-3.10812,0.324181,0.336013,0.451597,0.385092,0.555692,0.645446,1.00026,5.95417,5.27056,4.48178,5.64116,5.08483,5.95493,5.95412,0.001
-2.89708,0.992534,0.00263518,9,1023,0,4.80823,0.517555,0.905072,1.6482,-0.676318,-3.39428,-0.306019,1.58653,-3.11326,0.324676,0.336751,0.452559,0.385156,0.556721,0.644974,1.00069,5.96206,4.1136,5.68917,5.69275,5.93877,5.96651,5.75257,0.001
-4.51611,0.732771,0.00263518,7,127,0,7.58289,0.517211,0.903499,1.6474,-0.676022,-3.39087,-0.304386,1.58428,-3.11083,0.325219,0.336967,0.452143,0.385313,0.556626,0.646465,0.999862,5.68889,3.67224,5.28064,5.80115,5.90423,5.16971,5.97932,0.001
-5.86458,0.972651,0.00263518,10,1023,0,11.0775,0.521406,0.904803,1.62082,-0.682239,-3.34946,-0.297335,1.56648,-3.03239,0.324455,0.336531,0.451112,0.38642,0.558136,0.64411,0.998969,5.98876,4.5155,3.52226,5.86665,5.38458,5.41057,5.45742,0.001
